player,team,league,position,age,minutes,goals,assists,xg,xag,npxg,shots_p90,shots_on_target_p90,prog_carries,prog_passes,prog_receptions,key_passes,xa,pass_completion_pct,tackles_won,interceptions,clearances,carries,touches,goals_p90,assists_p90,xg_p90,xag_p90,npxg_p90,prog_carries_p90,prog_passes_p90,prog_receptions_p90,key_passes_p90,xa_p90,tackles_won_p90,interceptions_p90,clearances_p90,carries_p90,touches_p90,goals_zscore,assists_zscore,xg_zscore,xag_zscore,npxg_zscore,prog_carries_zscore,prog_passes_zscore,prog_receptions_zscore,key_passes_zscore,xa_zscore,tackles_won_zscore,interceptions_zscore,clearances_zscore,carries_zscore,touches_zscore,shots_zscore,shots_on_target_zscore,pass_completion_zscore,league_lsc,lsc_adj_goals_p90,lsc_adj_assists_p90,lsc_adj_xg_p90,lsc_adj_xag_p90,lsc_adj_npxg_p90,lsc_adj_shots_p90,lsc_adj_shots_on_target_p90,lsc_adj_prog_carries_p90,lsc_adj_prog_passes_p90,lsc_adj_prog_receptions_p90,lsc_adj_key_passes_p90,lsc_adj_xa_p90,lsc_adj_carries_p90,lsc_adj_touches_p90,lsc_adj_tackles_won_p90,lsc_adj_interceptions_p90,lsc_adj_clearances_p90
Manuel Akanji,Manchester City,Premier League,DF,29.0,2014,0,0,1.6,0.4,1.6,0.67,0.09,46,158,7,9,1.3,93.6,12,9,64,1254,1881,0.0,0.0,0.07149950347567031,0.01787487586891758,0.07149950347567031,2.0556107249255215,7.060575968222444,0.3128103277060576,0.4021847070506455,0.05809334657398212,0.5362462760675273,0.4021847070506455,2.859980139026812,56.0377358490566,84.05660377358491,-0.7900177606680123,-0.891279865718134,-0.4160292007412026,-0.9305962656715675,-0.3988262225535832,0.22180544970820507,1.9873555507418417,-0.9625730035338109,-0.7286497890869433,-0.3863259338285834,-0.7292506461303371,-0.646124405032711,0.41792911565439034,2.5262006432896293,1.92378420686544,-0.5421387618099007,-0.7860930439689345,1.712216867852816,1.0,0.0,0.0,0.07149950347567031,0.01787487586891758,0.07149950347567031,0.67,0.09,2.0556107249255215,7.060575968222444,0.3128103277060576,0.4021847070506455,0.05809334657398212,56.0377358490566,84.05660377358491,0.5362462760675273,0.4021847070506455,2.859980139026812
Nathan Aké,Manchester City,Premier League,DF,29.0,678,0,0,0.2,0.0,0.2,0.4,0.0,12,50,2,1,0.2,93.9,7,3,22,403,596,0.0,0.0,0.02654867256637168,0.0,0.02654867256637168,1.592920353982301,6.6371681415929205,0.2654867256637168,0.1327433628318584,0.02654867256637168,0.9292035398230089,0.39823008849557523,2.920353982300885,53.49557522123894,79.11504424778761,-0.7900177606680123,-0.891279865718134,-0.7239858329414267,-1.1396650158946402,-0.7323137785083008,-0.0873256490547271,1.7601766107079482,-0.9772985277999885,-1.1271395007523115,-0.8189533028081535,-0.036568743312531723,-0.6543578877715809,0.45276108854609987,2.2737691280993744,1.6037420125344843,-0.8220728630751012,-1.0114958240605274,1.749099280584873,1.0,0.0,0.0,0.02654867256637168,0.0,0.02654867256637168,0.4,0.0,1.592920353982301,6.6371681415929205,0.2654867256637168,0.1327433628318584,0.02654867256637168,53.49557522123894,79.11504424778761,0.9292035398230089,0.39823008849557523,2.920353982300885
Kevin Akpoguma,Hoffenheim,Bundesliga,DF,29.0,2220,0,0,0.1,0.3,0.1,0.2,0.04,14,98,16,7,0.6,87.1,27,29,115,892,1692,0.0,0.0,0.004054054054054054,0.012162162162162163,0.004054054054054054,0.5675675675675675,3.972972972972973,0.6486486486486487,0.28378378378378377,0.024324324324324326,1.0945945945945947,1.1756756756756757,4.662162162162162,36.16216216216216,68.5945945945946,-0.7696298623010193,-0.9032492487568731,-0.8608203227757919,-1.009310020278404,-0.8899081654612684,-0.7529338299012265,0.30936951461785966,-0.9396433560956752,-0.9159661259640768,-0.9979734796538147,0.46918002521476365,0.7427522896212136,1.174620314426125,0.5621506138616642,0.7412274725022662,-1.025803413335211,-0.8923369017267874,1.1872229648755936,0.92,0.0,0.0,0.00372972972972973,0.01118918918918919,0.00372972972972973,0.18400000000000002,0.0368,0.5221621621621622,3.655135135135135,0.5967567567567568,0.2610810810810811,0.02237837837837838,33.26918918918919,63.10702702702703,1.1897767332549942,1.2779083431257343,5.0675675675675675
Carlos Alcaraz,Everton,Premier League,"FW,MF",21.0,764,2,3,1.7,1.6,1.7,3.06,1.3,19,42,21,13,0.7,80.6,5,5,10,211,378,0.23560209424083772,0.3534031413612565,0.20026178010471204,0.1884816753926702,0.20026178010471204,2.238219895287958,4.947643979057592,2.473821989528796,1.5314136125654452,0.08246073298429318,0.5890052356020943,0.5890052356020943,1.1780104712041886,24.856020942408378,44.52879581151832,0.6440193895575249,2.4697271298007335,0.46611682999903375,1.0648609681329428,0.5564534922714788,0.34380966034965527,0.853664533541578,-0.2901383558670525,0.9414209354615569,-0.052133281558407685,-0.636250261987211,-0.25716562792820785,-0.5524633373871842,-0.570081886612067,-0.6362510069633946,1.9357964308709479,2.2443221105958173,0.11397898279707395,1.0,0.23560209424083772,0.3534031413612565,0.20026178010471204,0.1884816753926702,0.20026178010471204,3.06,1.3,2.238219895287958,4.947643979057592,2.473821989528796,1.5314136125654452,0.08246073298429318,24.856020942408378,44.52879581151832,0.5890052356020943,0.5890052356020943,1.1780104712041886
Trent Alexander-Arnold,Liverpool,Premier League,DF,25.0,2365,3,6,1.9,7.3,1.9,1.71,0.3,51,232,94,52,7.4,73.5,50,31,55,1183,2252,0.11416490486257927,0.22832980972515854,0.0723044397463002,0.27780126849894293,0.0723044397463002,1.9408033826638478,8.828752642706132,3.5771670190274842,1.9788583509513744,0.2816067653276956,1.9027484143763214,1.1797040169133193,2.0930232558139537,45.01902748414376,85.69978858350952,-0.0951312599667585,1.280229093754521,-0.4105146093971812,2.109563926525718,-0.3928544479687415,0.14510076318738166,2.936068534862787,0.05318576369833183,1.6031683940877028,2.6791050883375886,1.6795387787607337,0.9726642917139539,-0.02455756262293329,1.432064726952095,2.030205766600616,0.5361259245449455,-0.26015322375521727,-0.7589047851949076,1.0,0.11416490486257927,0.22832980972515854,0.0723044397463002,0.27780126849894293,0.0723044397463002,1.71,0.3,1.9408033826638478,8.828752642706132,3.5771670190274842,1.9788583509513744,0.2816067653276956,45.01902748414376,85.69978858350952,1.9027484143763214,1.1797040169133193,2.0930232558139537
Alisson,Liverpool,Premier League,GK,31.0,2508,0,0,0.0,0.6,0.0,0.0,0.0,0,1,0,1,0.2,82.8,0,0,13,658,1011,0.0,0.0,0.0,0.021531100478468897,0.0,0.0,0.03588516746411483,0.0,0.03588516746411483,0.007177033492822967,0.0,0.0,0.4665071770334928,23.612440191387563,36.2799043062201,-0.7900177606680123,-0.891279865718134,-0.9058698966514711,-0.8878322031259389,-0.9292768100897674,-1.1515821155650607,-1.7817335161413719,-1.0599091291149787,-1.2703877259139968,-1.0846305211933964,-1.6745139740950574,-1.4834695995757803,-0.9629567251016377,-0.693566992079657,-1.1704939568604054,-1.2367900501346574,-1.0114958240605274,0.3844500094988153,1.0,0.0,0.0,0.0,0.021531100478468897,0.0,0.0,0.0,0.0,0.03588516746411483,0.0,0.03588516746411483,0.007177033492822967,23.612440191387563,36.2799043062201,0.0,0.0,0.4665071770334928
Edson Álvarez,West Ham,Premier League,MF,26.0,1772,0,1,0.4,0.8,0.4,0.61,0.05,24,85,18,12,0.9,85.8,27,18,46,687,1239,0.0,0.05079006772009029,0.020316027088036117,0.040632054176072234,0.020316027088036117,1.2189616252821671,4.317155756207675,0.9142212189616252,0.6094808126410836,0.045711060948081264,1.371331828442438,0.9142212189616252,2.3363431151241536,34.89277652370203,62.92889390519187,-0.7900177606680123,-0.40824575274288677,-0.7666854776950263,-0.6644229583898227,-0.7785534066899543,-0.33717366828062934,0.515376865807403,-0.7754340223293859,-0.4220696479226699,-0.5561459056880051,0.7427889438914727,0.419931327974718,0.11582294462807853,0.42654806322520344,0.5554391343901044,-0.6043463398688342,-0.8862720573429758,0.7532741368193712,1.0,0.0,0.05079006772009029,0.020316027088036117,0.040632054176072234,0.020316027088036117,0.61,0.05,1.2189616252821671,4.317155756207675,0.9142212189616252,0.6094808126410836,0.045711060948081264,34.89277652370203,62.92889390519187,1.371331828442438,0.9142212189616252,2.3363431151241536
Nadiem Amiri,Mainz 05,Bundesliga,MF,27.0,2473,7,5,5.5,6.6,3.9,2.18,0.87,50,204,64,63,9.2,77.0,23,16,30,1134,2093,0.2547513141932875,0.1819652244237768,0.20016174686615446,0.24019409623938534,0.1419328750505459,1.8196522442377678,7.424181156490093,2.329154872624343,2.2927618277395876,0.3348160129397493,0.8370400323493732,0.5822887181560857,1.0917913465426607,41.26971289931257,76.17064294379296,0.5944913875262862,0.7431152940781832,0.38908509840399413,1.6621185317999843,0.08270025861933965,0.3397160208526779,2.132881005441664,-0.40504662310477696,2.0578793214643483,2.6105273719138817,-0.060766032038494726,-0.36030393750746886,-0.6854471133859433,1.0434741028840457,1.1925619448155558,0.9887436404750952,1.1010655726469754,-0.02934659238024968,0.92,0.23437120905782452,0.16740800646987467,0.1841488071168621,0.2209785685402345,0.13057824504650223,2.0056000000000003,0.8004,1.6740800646987464,6.830246663970886,2.142822482814396,2.1093408815204207,0.30803073190456937,37.96813586736757,70.07699150828952,0.9098261221188838,0.6329225197348758,1.186729724502892
Mohamed Amoura,Wolfsburg,Bundesliga,FW,24.0,2467,10,9,8.7,4.0,7.2,2.66,0.91,81,61,244,35,3.7,70.3,22,9,24,628,1106,0.36481556546412647,0.3283340089177138,0.31738954195379,0.1459262261856506,0.2626672071341711,2.9550060802594245,2.2253749493311714,8.901499797324686,1.2768544791244427,0.13498175922172678,0.8025942440210783,0.3283340089177138,0.8755573571139036,22.910417511147145,40.34860154033239,1.183854329501011,2.0674143612860814,1.1362442459718545,0.557756194900803,0.9343700626660923,1.330499010690909,-0.6140071430615296,1.6857246425450738,0.5540543031782381,0.2880752704438279,-0.13164192549745005,-0.8323842889277174,-0.7980992218903935,-0.6866624277134902,-0.9414954699218298,1.4771186838230483,1.1971331617734218,-0.836377882837097,0.92,0.33563032022699635,0.30206728820429674,0.2919983785974868,0.13425212809079856,0.2416538305634374,2.4472,0.8372,2.718605593838671,2.0473449533846777,8.18937981353871,1.1747061207944873,0.12418321848398864,21.077584110255373,37.1207134171058,0.8723850478489981,0.3568847923018628,0.9516927794716343
Joachim Andersen,Fulham,Premier League,DF,28.0,2583,0,0,1.0,0.5,1.0,0.66,0.14,16,112,2,4,0.5,82.7,18,34,188,1350,2336,0.0,0.0,0.03484320557491289,0.017421602787456445,0.03484320557491289,0.5574912891986062,3.902439024390244,0.06968641114982578,0.13937282229965156,0.017421602787456445,0.627177700348432,1.1846689895470384,6.550522648083624,47.038327526132406,81.39372822299651,-0.7900177606680123,-0.891279865718134,-0.6671602659983351,-0.935897854188645,-0.6707771286878427,-0.7791129534569144,0.29286112182933693,-1.0382250456106956,-1.1173348755583656,-0.9441287978534472,-0.5689620910979919,0.9830013231897902,2.5471438493861522,1.632577221577788,1.7513219447007324,-0.5525066914863896,-0.6608692772513827,0.3721558719214641,1.0,0.0,0.0,0.03484320557491289,0.017421602787456445,0.03484320557491289,0.66,0.14,0.5574912891986062,3.902439024390244,0.06968641114982578,0.13937282229965156,0.017421602787456445,47.038327526132406,81.39372822299651,0.627177700348432,1.1846689895470384,6.550522648083624
Elliot Anderson,Nott'ham Forest,Premier League,MF,21.0,2728,2,6,2.1,3.3,2.1,1.32,0.23,52,143,94,37,3.6,78.3,56,31,76,932,1831,0.06598240469208211,0.19794721407624635,0.06928152492668622,0.10887096774193547,0.06928152492668622,1.715542521994135,4.717741935483871,3.101173020527859,1.220674486803519,0.1187683284457478,1.847507331378299,1.0227272727272727,2.5073313782991202,30.747800586510262,60.40689149560117,-0.3884032508541156,0.9912783047924343,-0.43122449725564777,0.1337154164116146,-0.4152812742288946,-0.005399748040368577,0.7303108794854769,-0.09492766961956842,0.4818539562845561,0.4458163721509341,1.5821630536778235,0.6458400239213681,0.2144725952834745,0.014960162443856097,0.39210058083030797,0.13177666716187822,-0.4354664971597896,-0.16878618148201852,1.0,0.06598240469208211,0.19794721407624635,0.06928152492668622,0.10887096774193547,0.06928152492668622,1.32,0.23,1.715542521994135,4.717741935483871,3.101173020527859,1.220674486803519,0.1187683284457478,30.747800586510262,60.40689149560117,1.847507331378299,1.0227272727272727,2.5073313782991202
André,Wolves,Premier League,MF,23.0,2472,0,0,0.4,0.8,0.4,0.36,0.04,10,109,11,18,0.7,92.9,55,37,30,912,1623,0.0,0.0,0.014563106796116505,0.02912621359223301,0.014563106796116505,0.36407766990291257,3.9684466019417473,0.40048543689320387,0.6553398058252428,0.025485436893203883,2.0024271844660193,1.3470873786407767,1.0922330097087378,33.20388349514563,59.08980582524272,-0.7900177606680123,-0.891279865718134,-0.8060985413153788,-0.7989979746735493,-0.8212339820863416,-0.9083357953472864,0.3282774050419675,-0.9352914380536523,-0.35424658600838227,-0.833535315980229,1.8552466393977984,1.3211550501437648,-0.601951626545219,0.25884433060987455,0.30679896989901695,-0.8635445817810569,-0.9113168106864862,1.6261579048113544,1.0,0.0,0.0,0.014563106796116505,0.02912621359223301,0.014563106796116505,0.36,0.04,0.36407766990291257,3.9684466019417473,0.40048543689320387,0.6553398058252428,0.025485436893203883,33.20388349514563,59.08980582524272,2.0024271844660193,1.3470873786407767,1.0922330097087378
